x,y,ndvi,label
260,260,0.12903225459590714,land
260,270,0.37634408197479485,vegetation
260,280,0.41043571702411047,vegetation
260,290,0.38236426498897086,vegetation
260,300,0.19491939328324673,land
270,0,0.5677988751864165,vegetation
270,10,0.6320535928058397,vegetation
270,20,0.5316642101190566,vegetation
270,30,0.40290126156808015,vegetation
270,40,0.5634732104421398,vegetation
270,50,0.4835847368128224,vegetation
270,60,0.5774068132234008,vegetation
270,70,0.5186064883720785,vegetation
270,80,0.3861682228554459,vegetation
270,90,0.5848930461734858,vegetation
270,100,0.4267716501829004,vegetation
270,110,0.478761303154943,vegetation
270,120,0.5172166408995098,vegetation
270,130,0.3606863097326135,vegetation
270,140,0.5617825774416523,vegetation
270,150,0.47328655977719075,vegetation
270,160,0.4781582026082751,vegetation
270,170,0.47175208469189017,vegetation
270,180,0.438886021460103,vegetation
270,190,0.502674940075594,vegetation
270,200,0.5506402783262704,vegetation
270,210,0.600103867566596,vegetation
270,220,0.6089002969238326,vegetation
270,230,0.5396370556846367,vegetation
270,240,0.4702520992596568,vegetation
270,250,0.476484559438279,vegetation
270,260,0.5633595271037339,vegetation
270,270,0.5486303077440806,vegetation
270,280,0.5893424576158826,vegetation
270,290,0.5339805792840985,vegetation
270,300,0.24901574680602487,land
280,0,0.5967823011644486,vegetation
280,10,0.5179584104664195,vegetation
280,20,0.6288111302868609,vegetation
280,30,0.49336869862941407,vegetation
280,40,0.6206645631320288,vegetation
280,50,0.6021592426392463,vegetation
280,60,0.5572403314736909,vegetation
280,70,0.3581253174780302,vegetation
280,80,0.6267875806529906,vegetation
280,90,0.5418994383134109,vegetation
280,100,0.603161161153934,vegetation
280,110,0.5113373414560974,vegetation
280,120,0.4587385372082841,vegetation
280,130,0.1593220331267698,land
280,140,0.3671548097952154,vegetation
280,150,0.47833854185646024,vegetation
280,160,0.5497658063531445,vegetation
280,170,0.47721258313080683,vegetation
280,180,0.5878172573913267,vegetation
280,190,0.44229486029156195,vegetation
280,200,0.6348745029461703,vegetation
280,210,0.6121137943954915,vegetation
280,220,0.5852191332419961,vegetation
280,230,0.2790294579024358,land
280,240,0.5961904733514739,vegetation
280,250,0.5809792830014612,vegetation
280,260,0.2977667456852761,land
280,270,0.4704370149714845,vegetation
280,280,0.1502145890511891,land
280,290,0.3501350103498199,vegetation
280,300,0.15017911228939346,land
